sentence_pair_id,premise,hypothesis,relatedness_score,entailment_judgment,neg_premises,neg_premise_lemma,premise_has_neg,neg_hypothesis,neg_hypothesis_lemma,hypothesis_has_neg
1166,Uma mulher está fatiando uma berinjela,Uma mulher está fatiando um vegetal,4.3,1,[],[],0,[],[],0
1167,Dois animais estão correndo pelo parque,Dois cachorros estão correndo rapidamente por um parque,4.5,1,[],[],0,[],[],0
1168,Um homem em uma motocicleta está virando a esquina,Um homem em uma moto está virando uma esquina,4.9,1,[],[],0,[],[],0
1169,Uma menina pequena está tocando um piano de cauda no palco,Uma menina está tocando o piano,4.3,1,[],[],0,[],[],0
1170,A pessoa está escrevendo com um lápis,Uma pessoa está escrevendo,4.5,1,[],[],0,[],[],0
1171,Uma família está assistindo um menino pequeno que está batendo em uma bola de beisebol,Uma criança está batendo em uma bola de beisebol,4.1,1,[],[],0,[],[],0
1172,Um homem está tocando o violão,Um violão está sendo tocando por um homem,5.0,1,[],[],0,[],[],0
1173,O homem está escalando para cima de uma corda,Um homem está escalando para cima em uma corda,4.9,1,[],[],0,[],[],0
1174,Os homens estão tendo uma conversa,Os homens estão falando,4.6,1,[],[],0,[],[],0
1175,O esquilo está correndo em círculos,Um animal está correndo em círculos,4.3,1,[],[],0,[],[],0
1176,Um homem está fatiando batatas,Uma batata está sendo fatiada pelo homem,4.6,1,[],[],0,[],[],0
1177,Um menino está olhando atentamente para o calendário,Um menino está olhando um calendário,4.6,1,[],[],0,[],[],0
1178,O cachorro castanho está pulando no ar,O animal marrom está pulando no ar,4.4,1,[],[],0,[],[],0
1179,Um menino está pulando de uma plataforma e dois outros meninos estão de pé e o encarando,Um menino está pulando de uma plataforma e dois outros meninos estão de pé e assistindo,4.8,1,[],[],0,[],[],0
1180,Dois cachorros estão lutando por um frisbee em um lago,Dois cachorros castanhos estão brincando com um frisbee na água,4.4,1,[],[],0,[],[],0
1181,Um homem está limpando a beira de uma tigela,Um homem está limpando a beira da tigela,4.9,1,[],[],0,[],[],0
1182,Uma senhora está sendo beijada por um homem,Uma mulher está sendo beijada por um homem,4.9,1,[],[],0,[],[],0
1183,O pelo de um gato está sendo penteado por uma pessoa,Uma pessoa está penteando o pelo de um gato,4.9,1,[],[],0,[],[],0
1184,Um homem está realizando um truque em uma bicicleta verde,Um homem está fazendo truques em uma bicicleta verde,4.7,1,[],[],0,[],[],0
1185,Um sapo está sendo manuseado pela mulher,A mulher está manuseando um sapo,5.0,1,[],[],0,[],[],0
1186,Uma menina está penteando o cabelo,Uma menina está penteando seu cabelo,4.6,1,[],[],0,[],[],0
1187,Uma mulher está descascando uma batata,A mulher está descascando uma batata,5.0,1,[],[],0,[],[],0
1188,A pessoa está andando de moto em uma pista arenosa,A pessoa está dirigindo uma moto em uma trilha de areia,4.9,1,[],[],0,[],[],0
1189,Um cachorro preto está pulando de uma pedra em uma lagoa,Um cachorro preto está pulando de uma doca para uma lagoa,4.7,1,[],[],0,[],[],0
1190,Uma mulher está fatiando uma pimenta verde,A mulher com uma faca está fatiando uma pimenta,4.4,1,[],[],0,[],[],0
1191,Duas pessoas estão andando com cestas carregadas e cobertores coloridos,Duas pessoas estão andando com cestas carregadas e cobertores,4.1,1,[],[],0,[],[],0
1192,Uma mulher está ralando cenouras,As cenouras estão sendo raladas por uma mulher,5.0,1,[],[],0,[],[],0
1193,Um jogador de futebol está sendo empurrado por seu oponente,Um adversário está atacando um jogador de futebol de campo,4.9,1,[],[],0,[],[],0
1194,O homem de pele escura está sobre uma mão em frente a um prédio amarelo,"O homem, que tem pele escura, está parado sobre uma mão na frente de um prédio amarelo",5.0,1,[],[],0,[],[],0
1195,Um homem com um chapéu duro está dançando,O homem com um chapéu duro está dançando,4.9,1,[],[],0,[],[],0
1196,O cachorro preto está brincando com o cachorro castanho na areia,Um cachorro castanho e um cachorro preto estão brincando na areia,5.0,1,[],[],0,[],[],0
1197,Uma vaqueira está montando um cavalo e rodeando um barril,Uma vaqueira está montando um cavalo marrom e está dando a volta em um barril,4.7,1,[],[],0,[],[],0
1198,Um homem está sentado em um trem e descansando a sua mão contra o rosto,O homem está sentado no trem e descansa a mão contra o rosto,4.9,1,['descansando'],['descansar'],1,['descansa'],['descansar'],1
1199,Cinco crianças estão paradas em frente a uma cabana de madeira,Cinco crianças estão de pé em frente a uma cabana de madeira,4.8,1,[],[],0,[],[],0
1200,Um cachorro caramelo sujo está rolando na sujeira e olhando diretamente para a câmera,Um cachorro está rolando no chão,4.2,1,[],[],0,[],[],0
1201,Um cachorro preto em uma coleira está andando na água,Um cachorro de coleira está andando na água,4.7,1,[],[],0,[],[],0
1202,Cinco crianças estão de pé em frente a uma cabana de madeira,Cinco crianças estão paradas em frente a uma cabana de madeira,4.8,1,[],[],0,[],[],0
1203,O violão está sendo tocado pelo homem,O violão está sendo tocado por um homem,4.9,1,[],[],0,[],[],0
1204,O filhote de cachorro está brincando com um recipiente de plástico,O cachorro está brincando com um recipiente plástico,4.4,1,[],[],0,[],[],0
1205,Um cachorro castanho e um cachorro preto estão brincando na areia,O cachorro preto está brincando com o cachorro castanho na areia,5.0,1,[],[],0,[],[],0
1206,"Duas crianças, que são pequeninas, estão brincando com um carro de brinquedo na rua",Duas crianças pequeninas estão brincando com um carro de brinquedo na rua,4.9,1,[],[],0,[],[],0
1207,Um avião está decolando,Uma aeronave está decolando,4.9,1,[],[],0,[],[],0
1208,Uma criança de pele bronzeada está olhando a câmera,Uma criança de pele bronzeada está olhando para a câmera,4.8,1,[],[],0,[],[],0
1209,Uma pessoa está descascando uma cebola,A pessoa está descascando uma cebola,4.9,1,[],[],0,[],[],0
1210,Um menino jovem na camisa azul está pulando na água,O menino jovem de camisa azul está pulando para dentro da água,4.9,1,[],[],0,[],[],0
1211,O homem e a mulher estão passeando,O homem e a mulher estão andando,4.5,1,[],[],0,[],[],0
1212,O homem está apagando o trabalho de outro homem do painel,O homem está apagando o trabalho de outro homem na lousa,4.4,1,[],[],0,[],[],0
1213,Um gato está brincando com uma melancia,O gato está brincando com uma melancia,5.0,1,[],[],0,[],[],0
1214,"Duas crianças estão espiando por cima de uma borda, que está enferrujada",Duas crianças estão olhando por um parapeito enferrujado,4.9,1,[],[],0,[],[],0
1215,Um grupo de cachorros criados para corrida está usando uniformes listrados e está correndo pelo caminho,Um grupo de cachorros de corrida está usando uniformes listrados e está correndo pista abaixo,4.7,1,[],[],0,[],[],0
1216,Uma mulher está descascando uma batata,Uma mulher está descascando comida,4.3,1,[],[],0,[],[],0
1217,Uma mulher está fatiando batatas,As batatas estão sendo fatiadas por uma mulher,4.9,1,[],[],0,[],[],0
1218,Um cavalo e seu cavaleiro estão pulando rapidamente sobre uma barreira,Um cavalo e seu cavaleiro estão saltando sobre uma barreira,4.4,1,[],[],0,[],[],0
1219,Uma jovem menina de collant azul está pulando no ar,Uma menina jovem de azul está pulando no ar,4.2,1,[],[],0,[],[],0
1220,Um homem está comendo uma pizza,Um pouco de alimento está sendo comido por um homem,4.4,1,[],[],0,[],[],0
1221,Um homem de camisa tingida de roxo está olhando para um homem de camisa preta que está fazendo uma cara que parece engraçada,Um homem em uma camisa tingida de roxo está olhando para o homem de camisa preta que está fazendo uma cara engraçada,5.0,1,[],[],0,[],[],0
1222,Um homem está liderando a corrida,Algum homem está liderando a corrida,5.0,1,[],[],0,[],[],0
1223,Um cachorro branco está de pé nas folhas no chão,Um cachorro branco está parado sobre as folhas no chão,5.0,1,[],[],0,[],[],0
1224,Um homem está lendo o e-mail,Uma pessoa está lendo o e-mail,4.8,1,[],[],0,[],[],0
1225,Um cachorro castanho e um cachorro cinza estão brincando na neve,Dois cachorros estão brincando na neve,4.6,1,[],[],0,[],[],0
1226,A multidão está assistindo dois carros de corrida que estão deixando a linha de partida,Uma multidão está assistindo dois carros projetados para corrida que estão deixando a linha de partida,4.7,1,[],[],0,[],[],0
1227,Algum líquido está sendo derramado em uma frigideira por um homem,O homem está despejando líquido em uma panela,4.6,1,[],[],0,[],[],0
1228,Um menino loiro está deslizando por uma duna de areia em um skate,Um menino loiro está deslizando duna de areia abaixo em um skate,4.9,1,[],[],0,[],[],0
1229,Uma pessoa em uma jaqueta azul está pulando de uma parede de cimento alta,Uma pessoa em uma jaqueta azul está pulando de um alto muro de cimento,4.9,1,[],[],0,[],[],0
1230,Uma mulher está fatiando alho,Uma mulher está picando alho,4.4,1,[],[],0,[],[],0
1231,Uma vela de barco está sendo refletida pela água pacífica,Um barco está calmamente velejando sobre a água,3.5,1,[],[],0,[],[],0
1232,Um menino pequeno está pulando em uma poça na rua,Um menino pequeno está pulando numa poça na rua,4.9,1,[],[],0,[],[],0
1233,Uma pessoa está cortando distraidamente os cogumelos com uma faca,Uma pessoa está cortando alguns cogumelos,4.2,1,[],[],0,[],[],0
1234,Uma mulher está pegando e segurando um bebê canguru em seus braços,Uma mulher está pegando e segurando um bebê canguru,4.9,1,[],[],0,[],[],0
1235,Uma pessoa com uma blusa de capuz vermelha e uma mochila preta está andando próximo a uma parede rochosa,Uma pessoa com uma jaqueta vermelha com capuz e uma mochila preta está se movendo perto de uma parede rochosa,4.7,1,[],[],0,[],[],0
1236,Um filhote de tigre está brincando com uma bola,Um bebê tigre está brincando com uma bola,4.9,1,[],[],0,[],[],0
1237,Uma pessoa que está praticando snowboard está pulando no ar,A pessoa que está praticando snowboard pula pelo ar,5.0,1,[],[],0,[],[],0
1238,A noiva e o noivo estão saindo depois do casamento,A noiva e o noivo estão partindo após o casamento,4.8,1,[],[],0,[],[],0
1239,Algumas cebolas estão sendo cortadas por uma pessoa,Uma pessoa está fatiando algumas cebolas,4.9,1,[],[],0,[],[],0
1240,Um menino está de pé na água fria,Um menino está de pé na água,4.1,1,[],[],0,[],[],0
1241,Um homem oriental e duas mulheres estão encarando uma câmera,Um grupo de pessoas está em pé juntas e olhando para câmera,3.8,1,[],[],0,[],[],0
1242,Um menino molhado está alegremente pulando na grama suja e molhada,Um menino molhado está pulando pela grama suja e molhada,4.9,1,[],[],0,[],[],0
1243,Uma mulher está sentada e olhando para a cachoeira,Uma mulher está sentada e olhando para uma cachoeira,4.6,1,[],[],0,[],[],0
1244,Uma criança jovem está andando de bicicleta em um caminho de terra esburacado,"Uma criança, que é jovem, está andando de bicicleta em um caminho de terra esburacado",4.9,1,[],[],0,[],[],0
1245,Uma mulher está mostrando um filhote de cachorro para uma criança,Uma mulher está mostrando um cachorro pequenino para uma criança,4.3,1,[],[],0,[],[],0
1246,O homem está comendo uma banana perto de uma árvore,Uma banana está sendo comida por um homem,4.7,1,[],[],0,[],[],0
1247,Um cachorro preto está pulando de uma pedra em uma lagoa,Um animal preto está pulando de uma doca para a água,4.2,1,[],[],0,[],[],0
1248,Um homem e uma mulher estão comendo alegremente,Um homem e uma mulher estão comendo,4.0,1,[],[],0,[],[],0
1249,Uma pessoa está despejando azeite de oliva em uma panela no fogão,Uma pessoa está despejando óleo feito com azeitonas em uma panela no fogão,4.9,1,[],[],0,[],[],0
1250,Uma menina está se exercitando,A menina está se exercitando,5.0,1,[],[],0,[],[],0
1251,Uma mulher está cortando tofu,Uma mulher está fatiando tofu,4.8,1,[],[],0,[],[],0
1252,"Uma pessoa está escalando uma rocha com uma corda, que é rosa","Uma pedra está sendo escalada por uma pessoa com uma corda, que é rosa",5.0,1,[],[],0,[],[],0
1253,Uma criança de laranja está brincando ao ar livre com uma bola de neve,Uma criança de laranja está brincando com uma bola de neve,4.8,1,[],[],0,[],[],0
1254,Um homem está pulando em uma parede que é baixa,Um homem está pulando em uma parede baixa,4.8,1,[],[],0,[],[],0
1255,Um homem está bebendo suco de laranja e andando em um dia ensolarado,Uma pessoa está tomando suco de laranja e caminhando,4.4,1,[],[],0,[],[],0
1256,Dois garotos estão saltando em bolas coloridas,Dois meninos estão saltando em bolas coloridas,4.8,1,[],[],0,[],[],0
1257,Um cachorro está latindo ruidosamente,Um cachorro está latindo,4.8,1,[],[],0,[],[],0
1258,Um cachorro amarelo está correndo na neve branca em um dia de sol,"Um cachorro, que é caramelo, está atravessando a neve",3.8,1,[],[],0,[],[],0
1259,Um jovem homem em uma bicicleta bmx está pulando em uma rampa de alvenaria,Um homem jovem em uma bicicleta bmx está pulando de uma pirâmide de alvenaria,4.4,1,[],[],0,[],[],0
1260,O homem de camiseta tingida de cinza está sentado em uma pedra na frente de uma cachoeira,O homem de camiseta cinza está sentado em uma pedra em frente a cachoeira,4.9,1,[],[],0,[],[],0
1261,Uma mulher está usando peças de fantasia e tinta e está andando de bicicleta em uma rua movimentada,Uma bicicleta está sendo pedalada por uma mulher usando peças de fantasia e tinta em uma rua movimentada,4.9,1,[],[],0,[],[],0
1262,O gato pequeno está brincando com um brinquedo,Um filhote de gato está brincando com um brinquedo,4.8,1,[],[],0,[],[],0
1263,Uma mulher está cortando uma cebola,Uma mulher está fatiando uma cebola,4.9,1,[],[],0,[],[],0
1264,Uma lata está sendo mordida por um cachorro,Um cachorro está mordendo uma lata,5.0,1,[],[],0,[],[],0
1265,Um cachorro em pé nas duas patas da frente em uma pedra em um campo,O cachorro está de pé com as duas patas dianteiras em uma rocha no campo,5.0,1,[],[],0,[],[],0
1266,Uma mulher está olhando para baixo e está vestindo um vestido de casamento,Uma mulher está olhando para baixo e está vestindo um véu de casamento,4.5,1,[],[],0,[],[],0
1267,Um elefante bebê está comendo uma árvore pequenina,Uma árvore pequenina está sendo comida por um bebê elefante,4.7,1,[],[],0,[],[],0
1268,Pessoas estão andando por uma multidão na rua,As pessoas estão andando por uma rua movimentada,4.6,1,[],[],0,[],[],0
1269,Um violão está sendo tocando por um homem,Um homem está tocando um violão,4.8,1,[],[],0,[],[],0
1270,Uma cebola está sendo fatiada por uma mulher,Uma mulher está fatiando uma cebola,4.9,1,[],[],0,[],[],0
1271,Uma mulher está dançando numa gaiola,A mulher está dançando,4.4,1,[],[],0,[],[],0
1272,Uma mulher está pondo um bebê em uma lata de lixo,Uma mulher está pondo uma criança em uma lata de lixo,4.4,1,[],[],0,[],[],0
1273,O pelo de um gato está sendo penteado por uma pessoa,Uma pessoa está escovando um gato,4.8,1,[],[],0,[],[],0
1274,Dois cachorros estão correndo pela grama alta,Dois animais estão correndo pela grama alta,4.8,1,[],[],0,[],[],0
1275,Um jovem menino está tocando violão,Um menino pequeno está tocando violão,4.6,1,[],[],0,[],[],0
1276,Dois homens estão batalhando,Dois homens estão lutando,4.8,1,[],[],0,[],[],0
1277,"Um motociclista com uma jaqueta azul, calça preta e um capacete branco está dirigindo na terra e as pessoas estão assistindo",Uma calça azul e preta está sendo usada pelo piloto de motocross,3.9,1,[],[],0,[],[],0
1278,Um homem está dirigindo um carro,O carro está sendo conduzido por um homem,5.0,1,[],[],0,[],[],0
1279,Uma vaca está comendo feno,Feno está sendo comido por uma vaca,5.0,1,[],[],0,[],[],0
1280,Um homem está conversando ao telefone,Um homem está dando um telefonema,4.3,1,[],[],0,[],[],0
1281,"Duas mulheres com braços dobrados, que são jovens, estão olhando a tela",Duas mulheres jovens de braços cruzados estão olhando para a tela,5.0,1,[],[],0,[],[],0
1282,O papagaio está falando no microfone,Um papagaio está falando,4.4,1,[],[],0,[],[],0
1283,Um homem está cortando cebolas,Um homem está fatiando cebolas,4.9,1,[],[],0,[],[],0
1284,A batata está sendo descascada pela senhora,A senhora está descascando a batata,5.0,1,[],[],0,[],[],0
1285,Dois times estão competindo em uma partida de futebol,Futebol está sendo jogado por dois times concorrentes,4.8,1,[],[],0,[],[],0
1286,Um cachorro está latindo para uma bola,Um animal está latindo para uma bola,4.2,1,[],[],0,[],[],0
1287,Duas crianças pequenas estão comendo enroladinho num carrinho que é muito pequenino,Duas crianças jovens estão comendo enroladinhos,4.3,1,[],[],0,[],[],0
1288,Uma mulher está esfregando uma abobrinha com uma escova para vegetais,Uma mulher está esfregando uma abobrinha com uma escova de vegetais,4.8,1,[],[],0,[],[],0
1289,Uma criança está vestindo um casaco e está carregando um trenó vermelho atrás de uma criança com um casaco verde e preto,Uma criança está vestindo um casaco e carregando um trenó vermelho perto de uma criança de casaco verde e preto,4.5,1,[],[],0,[],[],0
1290,Um homem está dançando lentamente na estrada,Um homem está dançando,4.4,1,[],[],0,[],[],0
1291,A água está sendo esguichada por um homem na boca de um cachorro branco com uma pistola de água,Um homem está esguichando água na boca de um cachorro branco com uma pistola de água,4.8,1,[],[],0,[],[],0
1292,Um homem está fazendo um esboço,Um homem está desenhando,4.1,1,[],[],0,[],[],0
1293,Um tigre está andando em círculos sem nenhum objetivo,Um tigre está perambulando sem rumo,3.965,1,"['sem', 'nenhum']","['sem', 'nenhum']",2,['sem'],['sem'],1
1294,Uma pessoa está fatiando alho em pedaços com uma faca,Uma pessoa está cortando alho em pedaços com uma faca,4.815,1,[],[],0,[],[],0
1295,Uma mulher está descascando uma batata,A batata está sendo descascada por uma mulher,4.8,1,[],[],0,[],[],0
1296,"Um menino está de pé na frente do prédio pintado de azul, no espaço reservado para pessoas com deficiência",Um menino está em pé em frente ao edifício azul no espaço reservado para pessoas com deficiência,4.8,1,[],[],0,[],[],0
1297,Um homem e uma mulher andam juntos através de áreas arborizadas,Um homem e uma mulher estão andando juntos pelo bosque,4.9,1,[],[],0,[],[],0
1298,Um cachorro branco grande está pulando para cima na neve,Um grande animal branco está pulando para cima na neve,4.7,1,[],[],0,[],[],0
1299,Uma grande flauta está sendo tocada por um homem,Um homem está tocando uma flauta grande,4.9,1,[],[],0,[],[],0
1300,Um macaco está provocando um cachorro no zoológico,Um cachorro está sendo provocado por um macaco no zoológico,4.9,1,[],[],0,[],[],0
1301,Um leão está cansadamente andando ansiosamente em uma jaula,Um leão está andando lentamente,4.0,1,[],[],0,[],[],0
1302,Um golden retriever está correndo,Um cachorro está correndo,4.4,1,[],[],0,[],[],0
1303,"Uma mulher está pegando e segurando um canguru, que é um bebê, nos braços",Uma mulher está pegando e segurando um bebê canguru em seus braços,4.9,1,[],[],0,[],[],0
1304,Um cachorro preto está pulando de uma doca dentro da água,Um cachorro preto está pulando de uma doca para dentro da água,4.9,1,[],[],0,[],[],0
1305,Um menino na adolescência está falando com uma menina com uma webcam,Um menino na adolescência está falando com uma menina com uma câmera de internet,4.7,1,[],[],0,[],[],0
1306,Um homem está descuidadamente espalhando manteiga em um pão de alho,O homem está espalhando descuidadamente a manteiga em uma fatia de pão de alho,4.8,1,['descuidadamente'],['descuidadamente'],1,['descuidadamente'],['descuidadamente'],1
1307,A mulher está tocando uma flauta,Uma mulher está tocando flauta,4.9,1,[],[],0,[],[],0
1308,O homem está configurando uma câmera e tira fotografias de um pôr do sol em uma praia,O homem está configurando a câmera e tirando fotos do pôr-do-sol na praia,5.0,1,[],[],0,[],[],0
1309,Crianças pequenas estão brincando em uma fonte de água na frente de poucas pessoas,As crianças estão brincando em uma fonte que está espirrando água do chão,4.1,1,[],[],0,[],[],0
1310,Uma mulher está cavalgando um cavalo marrom,Uma mulher está andando a cavalo,4.4,1,[],[],0,[],[],0
1311,Duas crianças estão agachadas sob algumas barras feitas de metal,Duas crianças estão agachadas sob algumas barras metálicas,5.0,1,[],[],0,[],[],0
1312,Uma vaca está comendo grama,Uma vaca está pastando,4.5,1,[],[],0,[],[],0
1313,Um homem está ligando o micro-ondas,Um homem está apertando os botões de um micro-ondas,4.3,1,[],[],0,[],[],0
1314,"Uma menina, que é pequena, com cabelo loiro está sorrindo e sentada em um balanço",Uma pequena menina com cabelos loiros está sorrindo e sentada em um balanço,4.8,1,[],[],0,[],[],0
1315,A mulher está fatiando uma cebola,Uma cebola está sendo fatiada pela mulher,5.0,1,[],[],0,[],[],0
1316,Um cara está dançando,Um homem está dançando,4.6,1,[],[],0,[],[],0
1317,Um macaco está chutando a mão enluvada de uma pessoa,Um macaco está chutando a luva de uma pessoa,4.365,1,[],[],0,[],[],0
1318,"O menino, que é jovem, está atravessando as ondas do mar",Uma criança está correndo para dentro e para fora das ondas oceânicas,4.4,1,[],[],0,[],[],0
1319,Um cachorro está olhando ao redor,Um animal está olhando ao redor,4.6,1,[],[],0,[],[],0
1320,Um jovem homem em uma bicicleta bmx está pulando em uma rampa de alvenaria,Um ciclista está pulando em uma rampa em forma de pirâmide,4.3,1,[],[],0,[],[],0
1321,"Uma menina, que é pequena, está tocando um piano de cauda no palco",Uma menina está tocando o piano,4.1,1,[],[],0,[],[],0
1322,Uma mulher está fatiando uma pimenta grande,Uma mulher está fatiando uma pimenta que é grande,4.9,1,[],[],0,[],[],0
1323,Uma mulher está acariciando um lêmure,Um lêmure está sendo acariciado por uma mulher,5.0,1,[],[],0,[],[],0
1324,Algum peixe está nadando,Um peixe está nadando,4.9,1,[],[],0,[],[],0
1325,Dois times estão entusiasmadamente jogando futebol de campo,Diferentes times estão jogando futebol no campo,3.8,1,[],[],0,[],[],0
1326,Um homem está fazendo exercícios,O homem está fazendo exercício,4.9,1,[],[],0,[],[],0
1327,Carne está sendo picada em pedaços por uma mulher,Uma mulher está cortando carne em pedaços,4.8,1,[],[],0,[],[],0
1328,Um cachorro está atravessando um rio em uma ponte feita de uma árvore caída,Um rio está sendo atravessado por um cachorro em uma ponte feita de uma árvore caída,5.0,1,[],[],0,[],[],0
1329,As mulheres estão dançando do lado de fora,Um grupo de pessoas está dançando,3.8,1,[],[],0,[],[],0
1330,Uma pessoa está picando rapidamente os cogumelos com uma faca,Um homem está picando rapidamente alguns cogumelos com uma faca,4.7,1,[],[],0,[],[],0
1331,Um homem está entrando em um carro,Um homem está entrando em um automóvel,4.8,1,[],[],0,[],[],0
1332,Um jovem casal está deitado na cama,Um jovem casal está deitado numa cama junto,4.7,1,[],[],0,[],[],0
1333,Uma pessoa está penteando o pelo de um gato,Uma pessoa está escovando um gato,4.6,1,[],[],0,[],[],0
1334,Um homem está tocando uma flauta grande,Uma flauta está sendo tocada por um homem,4.4,1,[],[],0,[],[],0
1335,Um homem está tocando o teclado com o nariz,Um homem no teclado está tocando com seu nariz,4.3,1,[],[],0,[],[],0
1336,Um homem está fatiando um tomate,O homem está fatiando um tomate,4.9,1,[],[],0,[],[],0
1337,O homem está dançando,Um homem está dançando,4.9,1,[],[],0,[],[],0
1338,Um cavalo branco está parado,Um cavalo está parado,4.5,1,[],[],0,[],[],0
1339,Duas mulheres estão dançando e cantando na frente de uma multidão,Duas mulheres estão dançando e cantando em frente a muitas pessoas,4.7,1,[],[],0,[],[],0
1340,Uma mulher está cortando em cubos uma cenoura,A mulher está cortando uma cenoura,4.7,1,[],[],0,[],[],0
1341,Um cachorro caramelo sujo está rolando na sujeira e olhando diretamente para a câmera,"Um cachorro caramelo, que está sujo, está rolando na sujeira e olhando direto para a câmera",4.7,1,[],[],0,[],[],0
1342,Uma mulher está rachando alguns ovos em uma tigela,Uma mulher está adicionando ingredientes a uma tigela,4.1,1,[],[],0,[],[],0
1343,Um homem está escalando uma parede feita de pedra e outro homem está segurando a corda,Um homem está escalando uma parede rochosa e outro homem está segurando uma corda,4.9,1,[],[],0,[],[],0
1344,Um homem e uma mulher estão dirigindo pela rua abaixo em um jipe,Duas pessoas estão dirigindo pela rua em um jipe,4.5,1,[],[],0,[],[],0
1345,A bateria está sendo tocada pelo homem,Um homem está tocando bateria,4.9,1,[],[],0,[],[],0
1346,Um homem está falando em um pódio,Um pódio é onde um homem está falando,4.8,1,[],[],0,[],[],0
1347,Vegetais estão sendo misturados em uma panela por um homem,Um homem está misturando vegetais em uma panela,4.9,1,[],[],0,[],[],0
1348,Um homem está falando no rádio,Um homem está conversando,4.5,1,[],[],0,[],[],0
1349,Uma mulher está fatiando manteiga,Uma mulher está cortando manteiga,4.7,1,[],[],0,[],[],0
1350,Um homem está tocando uma flauta,Uma flauta está sendo tocada por um homem,4.9,1,[],[],0,[],[],0
1351,Um menino está tocando animadamente o piano,Um menino está alegremente tocando um piano,5.0,1,[],[],0,[],[],0
1352,Alguém está pulando no ar em uma prancha,Alguém está saltando no ar em uma prancha,4.9,1,[],[],0,[],[],0
1353,Uma criança jovem está correndo ao ar livre sobre as folhas caídas,Uma criança jovem está correndo lá fora sobre algumas folhas caídas,4.6,1,[],[],0,[],[],0
1354,Uma jovem menina de collant azul está pulando no ar,Uma jovem menina de azul está pulando no ar,4.3,1,[],[],0,[],[],0
1355,Uma mulher está picando um polvo,Uma mulher está cortando um polvo,4.8,1,[],[],0,[],[],0
1356,O chefe está cuidadosamente despejando óleo dentro de uma frigideira,Algum líquido está sendo derramado em uma frigideira por um homem,4.4,1,[],[],0,[],[],0
1357,Uma pessoa com equipamento de ciclismo está parada de pé de frente para algumas montanhas,Uma pessoa vestindo roupas para andar de bicicleta está de pé firmemente em frente às montanhas,4.8,1,[],[],0,[],[],0
1358,Um homem está tocando um violino,Um violino está sendo tocado por um homem,5.0,1,[],[],0,[],[],0
1359,Um homem está desenhando em uma lousa digital,Um homem está desenhando em um quadro,4.6,1,[],[],0,[],[],0
1360,Um casal que acabou de se casar está descendo o corredor,A noiva e o noivo estão partindo após o casamento,4.1,1,[],[],0,[],[],0
1361,Um cavalo e seu cavaleiro estão saltando sobre uma barreira,Um cavalo está pulando o obstáculo e tem um cavaleiro nas suas costas,4.6,1,[],[],0,[],[],0
1362,Três pessoas estão dirigindo quadriciclos,Três pessoas estão dirigindo veículos de quatro rodas em um campo,4.2,1,[],[],0,[],[],0
1363,Um jogador de futebol de uniforme vermelho e branco está sendo erguido por dois colegas de time,Dois companheiros de equipe estão levando um jogador de futebol com um uniforme vermelho e branco,4.9,1,[],[],0,[],[],0
1364,Um homem está falando com uma menina usando uma câmera de internet,Um homem está conversando com uma menina com uma câmera de internet,5.0,1,[],[],0,[],[],0
1365,Um brinquedo colorido está sendo carregado por um cachorro castanho na grama,Um cachorro castanho está carregando um brinquedo colorido na grama,4.7,1,[],[],0,[],[],0
1366,"Uma pedra está sendo escalada por uma pessoa com uma corda, que é rosa",Um homem está escalando um penhasco com uma corda,4.3,1,[],[],0,[],[],0
1367,Uma grande bola verde está derrubando uma batata,Uma grande bola verde está atingindo uma batata,4.8,1,[],[],0,[],[],0
1368,Um homem está cortando um peixe,Um homem está fatiando um peixe,4.7,1,[],[],0,[],[],0
1369,Um grupo de crianças em uniformes está parado em um portão e uma está beijando a mãe,Um grupo de crianças vestindo a mesma roupa está esperando em um portão e uma está beijando a mãe,4.5,1,[],[],0,[],[],0
1370,Um homem está cantando em um microfone antigo,Um homem está cantando em um microfone,4.5,1,[],[],0,[],[],0
1371,O cachorro está se divertindo com um brinquedo,Um cachorro está brincando com um brinquedo,4.4,1,[],[],0,[],[],0
1372,Um homem habilidoso está tocando violão no palco,Um homem está tocando um violão no palco,4.6,1,[],[],0,[],[],0
1373,Uma mulher está andando a cavalo,Um cavalo está sendo montado por uma mulher,5.0,1,[],[],0,[],[],0
1374,A menina de azul está perseguindo o corredor da base com um número na camisa de time,A menina de azul está perseguindo o jogador com um número na camisa de time,4.4,1,[],[],0,[],[],0
1375,Uma criança jovem está correndo por uma estrada feita de cascalho coberta de folhas mortas,Uma criança jovem está correndo ao ar livre sobre as folhas caídas,3.8,1,[],[],0,[],[],0
1376,Um macaco está escovando o cachorro,O macaco está escovando o cachorro,5.0,1,[],[],0,[],[],0
1377,Uma mulher está fervendo macarrão na água,O macarrão está sendo fervido em água por uma mulher,4.8,1,[],[],0,[],[],0
1378,Um homem em um chapéu azul de vaqueiro está cavalgando um cavalo branco,Um cavalo branco está sendo cavalgado por um homem com um chapéu azul de vaqueiro,4.7,1,[],[],0,[],[],0
1379,Quatro pessoas estão andando com dificuldade através da neve grossa enquanto o sol está se pondo,Quatro pessoas estão andando através da neve espessa e o sol está se pondo,4.6,1,[],[],0,[],[],0
1380,A pessoa está cortando em cubos uma pimenta que é laranja,Uma pimenta laranja está sendo cortada em cubos por uma pessoa,4.9,1,[],[],0,[],[],0
